t,dt,accepted,err_est,y_norm_ratio,step_ratio
1.4227839556040847e-01,1.0724195008009444e-03,1,7.1306667833437977e-08,5.6728639808243074e-02,9.7876541300308784e-01
1.4335874395582421e-01,1.0803483954157477e-03,1,7.1294683120014291e-08,5.5515220245037702e-02,9.7861010651221270e-01
1.4444714084791394e-01,1.0883968920897135e-03,1,7.1282514683837890e-08,5.4319005068834691e-02,9.7845248256382555e-01
1.4554370858746535e-01,1.0965677395514189e-03,1,7.1270158221730627e-08,5.3139874639753851e-02,9.7829248846537942e-01
1.4664857235945361e-01,1.1048637719882539e-03,1,7.1257609356869340e-08,5.1977709296052742e-02,9.7813006990363327e-01
1.4776186027153906e-01,1.1132879120854611e-03,1,7.1244863489083500e-08,5.0832389354074865e-02,9.7796517088788193e-01
1.4888370344650698e-01,1.1218431749679114e-03,1,7.1231915915944750e-08,4.9703795107733484e-02,9.7779773367566658e-01
1.5001423611816769e-01,1.1305326716607286e-03,1,7.1218761799810176e-08,4.8591806828231901e-02,9.7762769870808985e-01
1.5115359573102982e-01,1.1393596128621195e-03,1,7.1205396111739119e-08,4.7496304763856662e-02,9.7745500453918599e-01
1.5230192304419871e-01,1.1483273131688912e-03,1,7.1191813668967421e-08,4.6417169139585573e-02,9.7727958775663992e-01
1.5345936223947054e-01,1.1574391952718231e-03,1,7.1178009110622248e-08,4.5354280156745461e-02,9.7710138290330040e-01
1.5462606103392559e-01,1.1666987944550407e-03,1,7.1163976940423008e-08,4.4307517992628880e-02,9.7692032239297055e-01
1.5580217079697181e-01,1.1761097630462111e-03,1,7.1149711391383877e-08,4.3276762800311057e-02,9.7673633642739144e-01
1.5698784667277349e-01,1.1856758758016651e-03,1,7.1135206599989502e-08,4.2261894708042654e-02,9.7654935289519607e-01
1.5818324770731931e-01,1.1954010345458209e-03,1,7.1120456407653324e-08,4.1262793819107760e-02,9.7635929728572335e-01
1.5938853698144359e-01,1.2052892741242676e-03,1,7.1105454525878863e-08,4.0279340211226186e-02,9.7616609257742115e-01
1.6060388174911813e-01,1.2153447676745348e-03,1,7.1090194416522297e-08,3.9311413936330801e-02,9.7596965913990774e-01
1.6182945358192646e-01,1.2255718328083322e-03,1,7.1074669258263095e-08,3.8358895020187737e-02,9.7576991461854379e-01
1.6306542852018485e-01,1.2359749382583858e-03,1,7.1058872070232200e-08,3.7421663461771788e-02,9.7556677381028067e-01
1.6431198723028154e-01,1.2465587100966723e-03,1,7.1042795588309970e-08,3.6499599232996692e-02,9.7536014854825903e-01
1.6556931516923531e-01,1.2573279389537782e-03,1,7.1026432266189443e-08,3.5592582278282728e-02,9.7514994756726014e-01
1.6683760275679144e-01,1.2682875875561243e-03,1,7.1009774318434558e-08,3.4700492514029485e-02,9.7493607636337298e-01
1.6811704555513698e-01,1.2794427983455533e-03,1,7.0992813639096181e-08,3.3823209828227993e-02,9.7471843705253447e-01
1.6940784445707413e-01,1.2907989019371594e-03,1,7.0975541851610408e-08,3.2960614079918529e-02,9.7449692821319522e-01
1.7071020588273647e-01,1.3023614256623408e-03,1,7.0957950249213951e-08,3.2112585098759430e-02,9.7427144472785276e-01
1.7202434198561081e-01,1.3141361028743506e-03,1,7.0940029779853690e-08,3.1279002684516270e-02,9.7404187761030292e-01
1.7335047086839533e-01,1.3261288827845358e-03,1,7.0921771095027655e-08,3.0459746606477614e-02,9.7380811382313648e-01
1.7468881680885273e-01,1.3383459404574026e-03,1,7.0903164429944139e-08,2.9654696603046458e-02,9.7357003609281656e-01
1.7603961049689390e-01,1.3507936880411580e-03,1,7.0884199671631319e-08,2.8863732381104158e-02,9.7332752270137735e-01
1.7740308928300019e-01,1.3634787861062983e-03,1,7.0864866301915957e-08,2.8086733615482650e-02,9.7308044727679865e-01
1.7877949743890395e-01,1.3764081559037558e-03,1,7.0845153376741801e-08,2.7323579948393246e-02,9.7282867856628508e-01
1.8016908643126570e-01,1.3895889923617329e-03,1,7.0825049529176309e-08,2.6574150988811805e-02,9.7257208019604646e-01
1.8157211520897479e-01,1.4030287777090974e-03,1,7.0804542920447831e-08,2.5838326311906173e-02,9.7231051041986527e-01
1.8298885050508315e-01,1.4167352961083504e-03,1,7.0783621218150578e-08,2.5115985458407576e-02,9.7204382184902804e-01
1.8441956715426164e-01,1.4307166491784862e-03,1,7.0762271589834820e-08,2.4407007933937054e-02,9.7177186116608494e-01
1.8586454842661954e-01,1.4449812723578892e-03,1,7.0740480674097173e-08,2.3711273208350640e-02,9.7149446882348001e-01
1.8732408637893275e-01,1.4595379523132115e-03,1,7.0718234526277267e-08,2.3028660715091069e-02,9.7121147872315994e-01
1.8879848222456955e-01,1.4743958456367879e-03,1,7.0695518611891703e-08,2.2359049850461301e-02,9.7092271787256124e-01
1.9028804672315083e-01,1.4895644985812870e-03,1,7.0672317773196302e-08,2.1702319972899578e-02,9.7062800602199228e-01
1.9179310059123844e-01,1.5050538680875987e-03,1,7.0648616183157795e-08,2.1058350402248977e-02,9.7032715527857183e-01
1.9331397493551911e-01,1.5208743442806771e-03,1,7.0624397318085576e-08,2.0427020418984358e-02,9.7001996969348570e-01
1.9485101170991473e-01,1.5370367743956159e-03,1,7.0599643908460014e-08,1.9808209263425611e-02,9.6970624482346734e-01
1.9640456419830329e-01,1.5535524883885750e-03,1,7.0574337916664666e-08,1.9201796134906846e-02,9.6938576726173509e-01
1.9797499752445072e-01,1.5704333261474383e-03,1,7.0548460474077675e-08,1.8607660190957939e-02,9.6905831414026777e-01
1.9956268919116543e-01,1.5876916667147130e-03,1,7.0521991828336702e-08,1.8025680546442564e-02,9.6872365259560267e-01
2.0116802965075128e-01,1.6053404595858588e-03,1,7.0494911317739825e-08,1.7455736272641596e-02,9.6838153919722891e-01
2.0279142290877153e-01,1.6233932580202353e-03,1,7.0467197284696553e-08,1.6897706396351318e-02,9.6803171934002707e-01
2.0443328716374976e-01,1.6418642549782339e-03,1,7.0438827049868754e-08,1.6351469898908785e-02,9.6767392658920381e-01
2.0609405548514811e-01,1.6607683213983662e-03,1,7.0409776817960673e-08,1.5816905715231758e-02,9.6730788198358231e-01
2.0777417653267283e-01,1.6801210475247074e-03,1,7.0380021631379440e-08,1.5293892732789636e-02,9.6693329328387800e-01
2.0947411531979879e-01,1.6999387871259484e-03,1,7.0349535279975609e-08,1.4782309790561068e-02,9.6654985416945216e-01
2.1119435402497586e-01,1.7202387051770583e-03,1,7.0318290246015122e-08,1.4282035677933475e-02,9.6615724337295161e-01
2.1293539285395099e-01,1.7410388289751510e-03,1,7.0286257586545253e-08,1.3792949133600322e-02,9.6575512375390449e-01
2.1469775095742352e-01,1.7623581034725206e-03,1,7.0253406875719125e-08,1.3314928844375499e-02,9.6534314129671217e-01
2.1648196740807205e-01,1.7842164506485358e-03,1,7.0219706086489643e-08,1.2847853444003333e-02,9.6492092403712193e-01
2.1828860224182542e-01,1.8066348337533824e-03,1,7.0185121485013625e-08,1.2391601511914496e-02,9.6448808090181082e-01
2.2011823756852752e-01,1.8296353267021124e-03,1,7.0149617523549916e-08,1.1946051571929255e-02,9.6404420045650707e-01
2.2197147875757439e-01,1.8532411890468611e-03,1,7.0113156705663106e-08,1.1511082090923566e-02,9.6358884955529756e-01
2.2384895570480334e-01,1.8774769472289616e-03,1,7.0075699464977616e-08,1.1086571477433773e-02,9.6312157187858838e-01
2.2575132418731284e-01,1.9023684825094985e-03,1,7.0037204004068332e-08,1.0672398080226299e-02,9.6264188635318815e-01
2.2767926731381630e-01,1.9279431265034558e-03,1,6.9997626144893386e-08,1.0268440186799028e-02,9.6214928543794476e-01
2.2963349707867617e-01,1.9542297648598647e-03,1,6.9956919154217349e-08,9.8745760218315552e-03,9.6164323326596202e-01
2.3161475602870371e-01,1.9812589500275354e-03,1,6.9915033548938854e-08,9.4906837455772681e-03,9.6112316362691974e-01
2.3362381905280055e-01,2.0090630240968306e-03,1,6.9871916901755860e-08,9.1166414521823991e-03,9.6058847777230216e-01
2.3566149530541394e-01,2.0376762526134011e-03,1,6.9827513610919683e-08,8.7523271679489697e-03,9.6003854202841132e-01
2.3772863027612420e-01,2.0671349707102539e-03,1,6.9781764648331935e-08,8.3976188495253502e-03,9.5947268519365203e-01
2.3982610801903323e-01,2.0974777429090328e-03,1,6.9734607317961450e-08,8.0523943820091631e-03,9.5889019569687917e-01
2.4195485355679738e-01,2.1287455377641596e-03,1,6.9685974923082627e-08,7.7165315770019623e-03,9.5829031849736612e-01
2.4411583547649574e-01,2.1609819196983411e-03,1,6.9635796480678403e-08,7.3899081705448288e-03,9.5767225168486458e-01
2.4631006873569608e-01,2.1942332592003368e-03,1,6.9583996352386864e-08,7.0724018209909209e-03,9.5703514276138846e-01
2.4853861769976970e-01,2.2285489640736320e-03,1,6.9530493850114880e-08,6.7638901067825748e-03,9.5637808455782558e-01
2.5080259943388611e-01,2.2639817341163779e-03,1,6.9475202819436928e-08,6.4642505241203040e-03,9.5570011074517558e-01
2.5310318727574677e-01,2.3005878418606422e-03,1,6.9418031160333742e-08,6.1733604845364224e-03,9.5500019089630384e-01
2.5544161471851551e-01,2.3384274427687567e-03,1,6.9358880302221786e-08,5.8910973123570817e-03,9.5427722504033596e-01
2.5781917963702888e-01,2.3775649185133760e-03,1,6.9297644631819420e-08,5.6173382420441117e-03,9.5353003764871846e-01
2.6023724889446898e-01,2.4180692574400937e-03,1,6.9234210839584262e-08,5.3519604154192079e-03,9.5275737098424496e-01
2.6269726337170962e-01,2.4600144772406502e-03,1,6.9168457214803497e-08,5.0948408787483863e-03,9.5195787772830864e-01
2.6520074346687156e-01,2.5034800951619571e-03,1,6.9100252843384304e-08,4.8458565796915447e-03,9.5113011279794712e-01
2.6774929511921769e-01,2.5485516523461099e-03,1,6.9029456722879121e-08,4.6048843640996862e-03,9.5027252424230890e-01
2.7034461641883123e-01,2.5953212996135296e-03,1,6.8955916765308984e-08,4.3718009726542596e-03,9.4938344309738232e-01
2.7298850487222037e-01,2.6438884533891566e-03,1,6.8879468688232714e-08,4.1464830373333442e-03,9.4846107205467822e-01
2.7568286540391901e-01,2.6943605316986151e-03,1,6.8799934762939244e-08,3.9288070776980410e-03,9.4750347278032199e-01
2.7842971918592746e-01,2.7468537820084338e-03,1,6.8717122404431086e-08,3.7186494969842156e-03,9.4650855169071824e-01
2.8123121340056073e-01,2.8014942146332628e-03,1,6.8630822588328363e-08,3.5158865779829421e-03,9.4547404395985368e-01
2.8408963205827281e-01,2.8584186577120989e-03,1,6.8540808052066040e-08,3.3203944786995513e-03,9.4439749549726826e-01
2.8700740801110286e-01,2.9177759528300358e-03,1,6.8446831258585249e-08,3.1320492277716063e-03,9.4327624258617870e-01
2.8998713632479883e-01,2.9797283136959781e-03,1,6.8348622082302860e-08,2.9507267196281642e-03,9.4210738881890133e-01
2.9303158919930933e-01,3.0444528745104901e-03,1,6.8245885166498455e-08,2.7763027093719505e-03,9.4088777890004205e-01
2.9614373265915694e-01,3.1121434598476347e-03,1,6.8138296910670188e-08,2.6086528073606436e-03,9.3961396880629333e-01
2.9932674527308900e-01,3.1830126139320578e-03,1,6.8025501999515335e-08,2.4476524734687957e-03,9.3828219169773563e-01
3.0258403920829546e-01,3.2572939352064800e-03,1,6.7907109424676590e-08,2.2931770109970435e-03,9.3688831884992618e-01
3.0591928397940260e-01,3.3352447711071454e-03,1,6.7782687884703012e-08,2.1451015602050550e-03,9.3542781473829317e-01
3.0933643331938759e-01,3.4171493399850141e-03,1,6.7651760459150004e-08,2.0033010914355933e-03,9.3389568522065369e-01
3.1283975568095351e-01,3.5033223615659019e-03,1,6.7513798411952078e-08,1.8676503977960060e-03,9.3228641754376618e-01
3.1643386897669928e-01,3.5941132957457728e-03,1,6.7368213967247493e-08,1.7380240873565911e-03,9.3059391062032515e-01
3.2012378028907190e-01,3.6899113123726028e-03,1,6.7214351835773919e-08,1.6142965748261674e-03,9.2881139367947185e-01
3.2391493143322647e-01,3.7911511441545754e-03,1,6.7051479255637455e-08,1.4963420726549358e-03,9.2693133095203806e-01
3.2781325144504209e-01,3.8983200118155961e-03,1,6.6878774210483413e-08,1.3840345815161607e-03,9.2494530950432352e-01
3.3182521730398179e-01,4.0119658589396964e-03,1,6.6695311451308914e-08,1.2772478801056121e-03,9.2284390662148952e-01
3.3595792449962752e-01,4.1327071956457134e-03,1,6.6500045812477389e-08,1.1758555141971145e-03,9.2061653224265783e-01
3.4021916943110669e-01,4.2612449314791603e-03,1,6.6291792204183389e-08,1.0797307848819146e-03,9.1825124077354447e-01
3.4461754611539541e-01,4.3983766842887106e-03,1,6.6069201488352421e-08,9.8874673591239459e-04,9.1573450507899479e-01
3.4916256030852266e-01,4.5450141931272243e-03,1,6.5830731219672177e-08,9.0277614006251670e-04,9.1305094345464910e-01
3.5386476496097591e-01,4.7022046524532414e-03,1,6.5574609942942780e-08,8.2169148440688206e-04,9.1018298772271533e-01
3.5873592200168819e-01,4.8711570407123060e-03,1,6.5298793349053051e-08,7.4536495440923967e-04,9.0711047705120518e-01
3.6378919686753830e-01,5.0532748658501216e-03,1,6.5000910057291064e-08,6.7366841670062929e-04,9.0381015731355985e-01
3.6903939410099473e-01,5.2501972334564476e-03,1,6.4678194084520780e-08,6.0647340041374985e-04,9.0025505928276262e-01
3.7450324491977993e-01,5.4638508187852203e-03,1,6.4327400079479165e-08,5.4365107692750313e-04,8.9641371996960151e-01
3.8019976120096843e-01,5.6965162811884766e-03,1,6.3944696045064486e-08,4.8507223786274048e-04,8.9224919888722254e-01
3.8615067523602337e-01,5.9509140350549189e-03,1,6.3525526376974128e-08,4.3060727115790468e-04,8.8771782333944327e-01
3.9238099153408024e-01,6.2303162980568774e-03,1,6.3064435373855783e-08,3.8012613504278609e-04,8.8276757152898366e-01
3.9891968684743517e-01,6.5386953133549286e-03,1,6.2554837546208876e-08,3.3349832972300389e-04,8.7733596556171056e-01
4.0580060898283171e-01,6.8809221353965623e-03,1,6.1988715524107035e-08,2.9059286658891217e-04,8.7134729229460306e-01
4.1306364626911890e-01,7.2630372862871806e-03,1,6.1356218285336542e-08,2.5127823477495481e-04,8.6470888884697261e-01
4.2075627173951663e-01,7.6926254703977527e-03,1,6.0645120461564912e-08,2.1542236492543202e-04,8.5730610579290567e-01
4.2893561579947587e-01,8.1793440599592284e-03,1,5.9840085601926271e-08,1.8289259007400640e-04,8.4899536841179091e-01
4.3767129983926861e-01,8.7356840397927252e-03,1,5.8921649242120901e-08,1.5355560362106501e-04,8.3959445026684587e-01
4.4704939126529331e-01,9.3780914260246668e-03,1,5.7864796465872968e-08,1.2727741448130219e-04,8.2886857581172679e-01
4.5717805520358445e-01,1.0128663938291132e-02,1,5.6636945704878265e-08,1.0392329951537450e-04,8.1651013998749511e-01
4.6819585127176333e-01,1.1017796068178900e-02,1,5.5195054629647715e-08,8.3357753164017828e-05,8.0210841604086880e-01
4.8028429843371623e-01,1.2088447161952906e-02,1,5.3481420560482425e-08,6.5444433217866019e-05,7.8510313358728745e-01
4.9368760798717276e-01,1.3403309553456524e-02,1,5.1417543815776645e-08,5.0046098334446131e-05,7.6471131116441204e-01
5.0000000000000000e-01,6.3123920128272393e-03,1,7.5654569604225265e-09,4.4106419100331148e-05,8.8131583816141823e-01
