t,dt,accepted,err_est,y_norm_ratio,step_ratio
1.0973798270753637e-01,1.4744497897902237e-03,1,6.7223630322320536e-08,4.0421573518263365e-03,9.2892182181227823e-01
1.1125281716935034e-01,1.5148344618139663e-03,1,6.7061302819335742e-08,3.7472730597134644e-03,9.2704779491584188e-01
1.1281039715216780e-01,1.5575799828174545e-03,1,6.6889193023903557e-08,3.4664836413991814e-03,9.2506833266755484e-01
1.1441330128194804e-01,1.6029041297802385e-03,1,6.6706382062400624e-08,3.1994745349359804e-03,9.2297407572492463e-01
1.1606435395410719e-01,1.6510526721591498e-03,1,6.6511832187327166e-08,2.9459305993432003e-03,9.2075450739667997e-01
1.1776665801062454e-01,1.7023040565173509e-03,1,6.6304366981758885e-08,2.7055360854173235e-03,9.1839776742212687e-01
1.1952363308001206e-01,1.7569750693875157e-03,1,6.6082647497253405e-08,2.4779746043229671e-03,9.1589042839942181e-01
1.2133906080600133e-01,1.8154277259892833e-03,1,6.5845143324273998e-08,2.2629290937476814e-03,9.1321722579395015e-01
1.2321713851284488e-01,1.8780777068435511e-03,1,6.5590097298654223e-08,2.0600817813794829e-03,9.1036072984847316e-01
1.2516254327781051e-01,1.9454047649656316e-03,1,6.5315482183748843e-08,1.8691141454331064e-03,9.0730094422829177e-01
1.2718050894134483e-01,2.0179656635343100e-03,1,6.5018947120709409e-08,1.6897068719318761e-03,9.0401481154075880e-01
1.2927691933508548e-01,2.0964103937406472e-03,1,6.4697750958919152e-08,1.5215398084140162e-03,9.0047559945969147e-01
1.3145842202264751e-01,2.1815026875620343e-03,1,6.4348678613470388e-08,1.3642919137014761e-03,8.9665213237079355e-01
1.3373256823815344e-01,2.2741462155059281e-03,1,6.3967935253801825e-08,1.2176412033402077e-03,8.9250782117194505e-01
1.3610798663650386e-01,2.3754183983504327e-03,1,6.3551011294638026e-08,1.0812646902847794e-03,8.8799942652948727e-01
1.3859460118366884e-01,2.4866145471649894e-03,1,6.3092508508960363e-08,9.5483832038114821e-04,8.8307546612815646e-01
1.4120390739334243e-01,2.6093062096735893e-03,1,6.2585913866795276e-08,8.3803690218038987e-04,8.7767414052450887e-01
1.4394932674909769e-01,2.7454193557552588e-03,1,6.2023302270005446e-08,7.3053403062372667e-04,8.7172059932329460e-01
1.4684666748273059e-01,2.8973407336328966e-03,1,6.1394941467254475e-08,6.3200200416670496e-04,8.6512329018691236e-01
1.4991473245032697e-01,3.0680649675963677e-03,1,6.0688760739814641e-08,5.4211173498441346e-04,8.5776901245619952e-01
1.5317613423673893e-01,3.2614017864119674e-03,1,5.9889627488752939e-08,4.6053265202730545e-04,8.4951610951669676e-01
1.5665840826352259e-01,3.4822740267836791e-03,1,5.8978349478425824e-08,3.8693259688835855e-04,8.4018493625815027e-01
1.6039556444596303e-01,3.7371561824404388e-03,1,5.7930280341349129e-08,3.2097771266830372e-04,8.2954425460544812e-01
1.6443030129041245e-01,4.0347368444494146e-03,1,5.6713344569359622e-08,2.6233232615127195e-04,8.1729140621786556e-01
1.6881725081031862e-01,4.3869495199061834e-03,1,5.5285204674647476e-08,2.1065882318383421e-04,8.0302273941778490e-01
1.7362788321716466e-01,4.8106324068460486e-03,1,5.3589153100117584e-08,1.6561751488894505e-04,7.8618836080944365e-01
1.7895819219447417e-01,5.3303089773095213e-03,1,5.1548111407108332e-08,1.2686648460305587e-04,7.6602094101053442e-01
1.8494126068039005e-01,5.9830684859158729e-03,1,4.9055867710311043e-08,9.4061382044485531e-05,7.4142026035314168e-01
1.9176888310589485e-01,6.8276224255048069e-03,1,4.5964486069363710e-08,6.6855063481574729e-05,7.1075995300554051e-01
1.9973117087173056e-01,7.9622877658357093e-03,1,4.2067138784681330e-08,4.4896781323358780e-05,6.7155394049894734e-01
2.0929502009566958e-01,9.5638492239390246e-03,1,3.7078176219681932e-08,2.7830054961210763e-05,6.1986748583982376e-01
2.2127627870078892e-01,1.1981258605119331e-02,1,3.0623997996975175e-08,1.5286642565429802e-05,5.4928538900610013e-01
2.3727398265495139e-01,1.5997703954162484e-02,1,2.2312911881616244e-08,6.8687886400154563e-06,4.4933271714934830e-01
2.6101219889561855e-01,2.3738216240667149e-02,1,1.2222793727883635e-08,2.0957093882575534e-06,3.0510611085753797e-01
3.0406159830457091e-01,4.3049399408952353e-02,1,2.9326341147353261e-09,2.4339537412720351e-07,1.1613985006268977e-01
4.2970035949496149e-01,1.2563876119039058e-01,1,1.6252773555666490e-11,4.5346129582479046e-10,1.8630645609057552e-03
5.0000000000000000e-01,7.0299640505038508e-02,1,2.7003319866504145e-13,1.3459097865298331e-11,2.9680808459777993e-02
